ind,pop,continent,country,latitude,longitude,sample_size,contributor,data_set,type,samples_size
HGDP00151,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00153,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00154,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00155,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00157,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00158,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00160,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00161,Makrani,SouthAsia,Pakistan,26,64,25,Patterson et al. 2012,HOG,array,0
HGDP00167,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00169,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00171,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00179,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00181,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00183,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00185,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00187,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00189,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00191,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00192,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00195,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00197,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00201,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00205,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00206,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00208,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00210,Sindhi,SouthAsia,Pakistan,25.5,69,24,Patterson et al. 2012,HOG,array,0
HGDP00213,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00216,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00218,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00222,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00224,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00226,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00228,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00230,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00232,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00241,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00243,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00244,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00247,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00248,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00254,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00258,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00259,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00262,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00264,Pathan,SouthAsia,Pakistan,33.5,70.5,24,Patterson et al. 2012,HOG,array,0
HGDP00267,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00277,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00281,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00285,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00286,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00288,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00290,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00298,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00302,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00307,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00311,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00313,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00315,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00319,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00323,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00328,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00330,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00333,Kalash,SouthAsia,Pakistan,36,71.5,19,Patterson et al. 2012,HOG,array,0
HGDP00336,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00338,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00341,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00346,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00351,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00356,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00359,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00364,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00371,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00372,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00382,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00388,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00392,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00402,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00407,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00412,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00417,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00423,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00428,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00433,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00438,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00444,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00445,Burusho,SouthAsia,Pakistan,36.5,74,25,Patterson et al. 2012,HOG,array,0
HGDP00449,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00462,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00463,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00467,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00474,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00476,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00478,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00982,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00984,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP01081,MbutiPygmy,Africa,Congo,1,29,14,Patterson et al. 2012,HOG,array,0
HGDP00454,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00455,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00457,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00458,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00459,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00460,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00461,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00464,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00465,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00466,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00469,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00470,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00472,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00473,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00475,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00985,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00986,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP01086,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP01090,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP01094,BiakaPygmy,Africa,CentralAfricanRepublic,4,17,23,Patterson et al. 2012,HOG,array,0
HGDP00511,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00512,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00513,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00514,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00515,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00516,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00517,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00518,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00519,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00522,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00523,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00524,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00525,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00526,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00527,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00528,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00529,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00531,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00533,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00534,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00535,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00536,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00537,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00538,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00539,French,WestEurasia,France,46,2,29,Patterson et al. 2012,HOG,array,0
HGDP00540,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00541,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00543,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00545,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00546,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00547,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00548,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00549,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00550,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00552,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00553,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00554,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00555,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00556,Papuan,Oceania,PapuaNewGuinea,-4,143,18,Patterson et al. 2012,HOG,array,0
HGDP00557,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00558,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00559,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00560,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00561,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00562,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00563,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00564,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00565,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00566,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00567,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00568,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00569,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00571,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00572,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00573,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00574,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00575,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00577,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00578,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00579,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00580,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00582,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00583,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00584,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00586,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00587,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00588,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00591,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00594,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00595,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00597,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00598,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00599,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00600,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00601,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00602,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00604,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00606,Druze,WestEurasia,Israel(Carmel),32,35,42,Patterson et al. 2012,HOG,array,0
HGDP00607,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00608,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00610,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00612,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00616,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00618,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00623,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00624,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00630,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00631,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00636,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00641,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00643,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00648,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00649,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00650,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00651,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00653,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00701,BedouinB,WestEurasia,Israel(Negev),31,35,21,Patterson et al. 2012,HOG,array,0
HGDP00609,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00611,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00613,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00614,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00615,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00619,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00620,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00622,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00625,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00626,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00628,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00629,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00632,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00634,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00635,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00637,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00638,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00639,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00640,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00642,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00644,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00645,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00646,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00647,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00654,BedouinA,WestEurasia,Israel(Negev),31,35,25,Patterson et al. 2012,HOG,array,0
HGDP00655,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00656,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00660,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00661,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00662,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00663,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00664,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00787,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00788,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP01027,Bougainville,Oceania,PapuaNewGuinea,-6,155,12,Patterson et al. 2012,HOG,array,0
HGDP00666,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00667,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00668,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00669,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00670,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00671,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00672,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00673,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP00674,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01062,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01063,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01064,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01065,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01066,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01067,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01068,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01069,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01070,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
HGDP01071,Sardinian,WestEurasia,Italy(Sardinia),40,9,29,Patterson et al. 2012,HOG,array,0
